obsID,obs_collection,dataproduct_type,obs_id,description,type,dataURI,productType,productGroupDescription,productSubGroupDescription,productDocumentationURL,project,prvversion,proposal_id,productFilename,size,parent_obsid,dataRights,calib_level,filters
83226800,HST,image,hst_skycell-p0030x12y20_wfc3_uvis_f275w_all,HAP fits science image,D,mast:HST/product/hst_skycell-p0030x12y20_wfc3_uvis_f275w_all_drc.fits,SCIENCE,Minimum Recommended Products,DRC,,HAP-MVM,DrizzlePac 3.7.1.1,,hst_skycell-p0030x12y20_wfc3_uvis_f275w_all_drc.fits,91923840,26659390,PUBLIC,3,F275W
87511266,HST,image,hst_skycell-p0030x13y20_wfc3_uvis_f275w_all,HAP fits science image,D,mast:HST/product/hst_skycell-p0030x13y20_wfc3_uvis_f275w_all_drc.fits,SCIENCE,Minimum Recommended Products,DRC,,HAP-MVM,DrizzlePac 3.7.1.1,,hst_skycell-p0030x13y20_wfc3_uvis_f275w_all_drc.fits,29151360,26659390,PUBLIC,3,F275W
83664068,HST,image,hst_skycell-p0052x06y03_wfc3_uvis_f275w_all,HAP fits science image,D,mast:HST/product/hst_skycell-p0052x06y03_wfc3_uvis_f275w_all_drc.fits,SCIENCE,Minimum Recommended Products,DRC,,HAP-MVM,DrizzlePac 3.7.1.1,,hst_skycell-p0052x06y03_wfc3_uvis_f275w_all_drc.fits,24877440,26659390,PUBLIC,3,F275W
83200287,HST,image,hst_skycell-p0052x06y04_wfc3_uvis_f275w_all,HAP fits science image,D,mast:HST/product/hst_skycell-p0052x06y04_wfc3_uvis_f275w_all_drc.fits,SCIENCE,Minimum Recommended Products,DRC,,HAP-MVM,DrizzlePac 3.7.1.1,,hst_skycell-p0052x06y04_wfc3_uvis_f275w_all_drc.fits,74286720,26659390,PUBLIC,3,F275W
83219824,HST,image,hst_skycell-p0052x07y03_wfc3_uvis_f275w_all,HAP fits science image,D,mast:HST/product/hst_skycell-p0052x07y03_wfc3_uvis_f275w_all_drc.fits,SCIENCE,Minimum Recommended Products,DRC,,HAP-MVM,DrizzlePac 3.7.1.1,,hst_skycell-p0052x07y03_wfc3_uvis_f275w_all_drc.fits,49236480,26659390,PUBLIC,3,F275W
87527840,HST,image,hst_skycell-p0052x07y04_wfc3_uvis_f275w_all,HAP fits science image,D,mast:HST/product/hst_skycell-p0052x07y04_wfc3_uvis_f275w_all_drc.fits,SCIENCE,Minimum Recommended Products,DRC,,HAP-MVM,DrizzlePac 3.7.1.1,,hst_skycell-p0052x07y04_wfc3_uvis_f275w_all_drc.fits,105206400,26659390,PUBLIC,3,F275W
83229088,HST,image,hst_skycell-p0083x04y13_wfc3_uvis_f275w_all,HAP fits science image,D,mast:HST/product/hst_skycell-p0083x04y13_wfc3_uvis_f275w_all_drc.fits,SCIENCE,,DRC,,HAP-MVM,DrizzlePac 3.7.1.1,,hst_skycell-p0083x04y13_wfc3_uvis_f275w_all_drc.fits,631287360,26659155,PUBLIC,3,F275W
208763866,HST,image,hst_skycell-p0084x20y12_wfc3_uvis_f275w_all,HAP fits science image,D,mast:HST/product/hst_skycell-p0084x20y12_wfc3_uvis_f275w_all_drc.fits,SCIENCE,Minimum Recommended Products,DRC,,HAP-MVM,DrizzlePac 3.7.1.1,,hst_skycell-p0084x20y12_wfc3_uvis_f275w_all_drc.fits,62138880,26659155,PUBLIC,3,F275W
208763856,HST,image,hst_skycell-p0084x20y13_wfc3_uvis_f275w_all,HAP fits science image,D,mast:HST/product/hst_skycell-p0084x20y13_wfc3_uvis_f275w_all_drc.fits,SCIENCE,Minimum Recommended Products,DRC,,HAP-MVM,DrizzlePac 3.7.1.1,,hst_skycell-p0084x20y13_wfc3_uvis_f275w_all_drc.fits,915039360,26659155,PUBLIC,3,F275W
90612605,HST,image,hst_skycell-p0107x08y16_wfc3_uvis_f275w_all,HAP fits science image,D,mast:HST/product/hst_skycell-p0107x08y16_wfc3_uvis_f275w_all_drc.fits,SCIENCE,Minimum Recommended Products,DRC,,HAP-MVM,DrizzlePac 3.7.1.1,,hst_skycell-p0107x08y16_wfc3_uvis_f275w_all_drc.fits,43891200,26651586,PUBLIC,3,F275W
87511391,HST,image,hst_skycell-p0107x09y16_wfc3_uvis_f275w_all,HAP fits science image,D,mast:HST/product/hst_skycell-p0107x09y16_wfc3_uvis_f275w_all_drc.fits,SCIENCE,Minimum Recommended Products,DRC,,HAP-MVM,DrizzlePac 3.7.1.1,,hst_skycell-p0107x09y16_wfc3_uvis_f275w_all_drc.fits,115217280,26651586,PUBLIC,3,F275W
83225603,HST,image,hst_skycell-p0306x11y04_wfc3_uvis_f275w_all,HAP fits science image,D,mast:HST/product/hst_skycell-p0306x11y04_wfc3_uvis_f275w_all_drc.fits,SCIENCE,Minimum Recommended Products,DRC,,HAP-MVM,DrizzlePac 3.7.1.1,,hst_skycell-p0306x11y04_wfc3_uvis_f275w_all_drc.fits,261688320,26302984,PUBLIC,3,F275W
87512754,HST,image,hst_skycell-p0346x11y18_wfc3_uvis_f275w_all,HAP fits science image,D,mast:HST/product/hst_skycell-p0346x11y18_wfc3_uvis_f275w_all_drc.fits,SCIENCE,Minimum Recommended Products,DRC,,HAP-MVM,DrizzlePac 3.7.1.1,,hst_skycell-p0346x11y18_wfc3_uvis_f275w_all_drc.fits,62297280,26572275,PUBLIC,3,F275W
87512576,HST,image,hst_skycell-p0358x11y07_wfc3_uvis_f275w_all,HAP fits science image,D,mast:HST/product/hst_skycell-p0358x11y07_wfc3_uvis_f275w_all_drc.fits,SCIENCE,Minimum Recommended Products,DRC,,HAP-MVM,DrizzlePac 3.7.1.1,,hst_skycell-p0358x11y07_wfc3_uvis_f275w_all_drc.fits,136926720,26655851,PUBLIC,3,F275W
83222853,HST,image,hst_skycell-p0358x12y07_wfc3_uvis_f275w_all,HAP fits science image,D,mast:HST/product/hst_skycell-p0358x12y07_wfc3_uvis_f275w_all_drc.fits,SCIENCE,Minimum Recommended Products,DRC,,HAP-MVM,DrizzlePac 3.7.1.1,,hst_skycell-p0358x12y07_wfc3_uvis_f275w_all_drc.fits,149552640,26655851,PUBLIC,3,F275W
83217135,HST,image,hst_skycell-p0409x05y01_wfc3_uvis_f275w_all,HAP fits science image,D,mast:HST/product/hst_skycell-p0409x05y01_wfc3_uvis_f275w_all_drc.fits,SCIENCE,Minimum Recommended Products,DRC,,HAP-MVM,DrizzlePac 3.7.1.1,,hst_skycell-p0409x05y01_wfc3_uvis_f275w_all_drc.fits,63172800,26572275,PUBLIC,3,F275W
129658367,HST,image,hst_skycell-p0458x03y04_wfc3_uvis_f275w_all,HAP fits science image,D,mast:HST/product/hst_skycell-p0458x03y04_wfc3_uvis_f275w_all_drc.fits,SCIENCE,Minimum Recommended Products,DRC,,HAP-MVM,DrizzlePac 3.7.1.1,,hst_skycell-p0458x03y04_wfc3_uvis_f275w_all_drc.fits,225492480,129658367,PUBLIC,3,F275W
90657337,HST,image,hst_skycell-p0497x09y14_wfc3_uvis_f275w_all,HAP fits science image,D,mast:HST/product/hst_skycell-p0497x09y14_wfc3_uvis_f275w_all_drc.fits,SCIENCE,Minimum Recommended Products,DRC,,HAP-MVM,DrizzlePac 3.7.1.1,,hst_skycell-p0497x09y14_wfc3_uvis_f275w_all_drc.fits,2458733760,90657337,PUBLIC,3,F275W
87526963,HST,image,hst_skycell-p0498x16y19_wfc3_uvis_f275w_all,HAP fits science image,D,mast:HST/product/hst_skycell-p0498x16y19_wfc3_uvis_f275w_all_drc.fits,SCIENCE,Minimum Recommended Products,DRC,,HAP-MVM,DrizzlePac 3.7.1.1,,hst_skycell-p0498x16y19_wfc3_uvis_f275w_all_drc.fits,1248744960,26693490,PUBLIC,3,F275W
90657779,HST,image,hst_skycell-p0498x17y19_wfc3_uvis_f275w_all,HAP fits science image,D,mast:HST/product/hst_skycell-p0498x17y19_wfc3_uvis_f275w_all_drc.fits,SCIENCE,Minimum Recommended Products,DRC,,HAP-MVM,DrizzlePac 3.7.1.1,,hst_skycell-p0498x17y19_wfc3_uvis_f275w_all_drc.fits,1839709440,26693490,PUBLIC,3,F275W
89368178,HST,image,hst_skycell-p0502x10y08_wfc3_uvis_f275w_all,HAP fits science image,D,mast:HST/product/hst_skycell-p0502x10y08_wfc3_uvis_f275w_all_drc.fits,SCIENCE,Minimum Recommended Products,DRC,,HAP-MVM,DrizzlePac 3.7.1.1,,hst_skycell-p0502x10y08_wfc3_uvis_f275w_all_drc.fits,430145280,89368178,PUBLIC,3,F275W
83216838,HST,image,hst_skycell-p0570x06y02_wfc3_uvis_f275w_all,HAP fits science image,D,mast:HST/product/hst_skycell-p0570x06y02_wfc3_uvis_f275w_all_drc.fits,SCIENCE,Minimum Recommended Products,DRC,,HAP-MVM,DrizzlePac 3.7.1.1,,hst_skycell-p0570x06y02_wfc3_uvis_f275w_all_drc.fits,1194935040,26693490,PUBLIC,3,F275W
87526784,HST,image,hst_skycell-p0570x07y02_wfc3_uvis_f275w_all,HAP fits science image,D,mast:HST/product/hst_skycell-p0570x07y02_wfc3_uvis_f275w_all_drc.fits,SCIENCE,Minimum Recommended Products,DRC,,HAP-MVM,DrizzlePac 3.7.1.1,,hst_skycell-p0570x07y02_wfc3_uvis_f275w_all_drc.fits,606700800,26693490,PUBLIC,3,F275W
83784029,HST,image,hst_skycell-p0733x03y13_wfc3_uvis_f275w_all,HAP fits science image,D,mast:HST/product/hst_skycell-p0733x03y13_wfc3_uvis_f275w_all_drc.fits,SCIENCE,Minimum Recommended Products,DRC,,HAP-MVM,DrizzlePac 3.7.1.1,,hst_skycell-p0733x03y13_wfc3_uvis_f275w_all_drc.fits,262154880,26660157,PUBLIC,3,F275W
87514278,HST,image,hst_skycell-p0876x05y15_wfc3_uvis_f275w_all,HAP fits science image,D,mast:HST/product/hst_skycell-p0876x05y15_wfc3_uvis_f275w_all_drc.fits,SCIENCE,Minimum Recommended Products,DRC,,HAP-MVM,DrizzlePac 3.7.1.1,,hst_skycell-p0876x05y15_wfc3_uvis_f275w_all_drc.fits,192620160,26651623,PUBLIC,3,F275W
213502027,HST,image,hst_skycell-p0927x03y11_wfc3_uvis_f275w_all,HAP fits science image,D,mast:HST/product/hst_skycell-p0927x03y11_wfc3_uvis_f275w_all_drc.fits,SCIENCE,Minimum Recommended Products,DRC,,HAP-MVM,DrizzlePac 3.7.1.1,,hst_skycell-p0927x03y11_wfc3_uvis_f275w_all_drc.fits,213148800,213502027,PUBLIC,3,F275W
213502019,HST,image,hst_skycell-p0928x19y11_wfc3_uvis_f275w_all,HAP fits science image,D,mast:HST/product/hst_skycell-p0928x19y11_wfc3_uvis_f275w_all_drc.fits,SCIENCE,Minimum Recommended Products,DRC,,HAP-MVM,DrizzlePac 3.7.1.1,,hst_skycell-p0928x19y11_wfc3_uvis_f275w_all_drc.fits,152317440,213502019,PUBLIC,3,F275W
213502026,HST,image,hst_skycell-p0928x20y11_wfc3_uvis_f275w_all,HAP fits science image,D,mast:HST/product/hst_skycell-p0928x20y11_wfc3_uvis_f275w_all_drc.fits,SCIENCE,Minimum Recommended Products,DRC,,HAP-MVM,DrizzlePac 3.7.1.1,,hst_skycell-p0928x20y11_wfc3_uvis_f275w_all_drc.fits,86376960,213502026,PUBLIC,3,F275W
83228398,HST,image,hst_skycell-p1144x03y20_wfc3_uvis_f275w_all,HAP fits science image,D,mast:HST/product/hst_skycell-p1144x03y20_wfc3_uvis_f275w_all_drc.fits,SCIENCE,Minimum Recommended Products,DRC,,HAP-MVM,DrizzlePac 3.7.1.1,,hst_skycell-p1144x03y20_wfc3_uvis_f275w_all_drc.fits,266843520,26659305,PUBLIC,3,F275W
90700092,HST,image,hst_skycell-p1152x18y08_wfc3_uvis_f275w_all,HAP fits science image,D,mast:HST/product/hst_skycell-p1152x18y08_wfc3_uvis_f275w_all_drc.fits,SCIENCE,Minimum Recommended Products,DRC,,HAP-MVM,DrizzlePac 3.7.1.1,,hst_skycell-p1152x18y08_wfc3_uvis_f275w_all_drc.fits,265533120,90700092,PUBLIC,3,F275W
87515514,HST,image,hst_skycell-p1233x03y03_wfc3_uvis_f275w_all,HAP fits science image,D,mast:HST/product/hst_skycell-p1233x03y03_wfc3_uvis_f275w_all_drc.fits,SCIENCE,Minimum Recommended Products,DRC,,HAP-MVM,DrizzlePac 3.7.1.1,,hst_skycell-p1233x03y03_wfc3_uvis_f275w_all_drc.fits,266705280,26659305,PUBLIC,3,F275W
154322208,HST,image,hst_skycell-p1236x18y13_wfc3_uvis_f275w_all,HAP fits science image,D,mast:HST/product/hst_skycell-p1236x18y13_wfc3_uvis_f275w_all_drc.fits,SCIENCE,Minimum Recommended Products,DRC,,HAP-MVM,DrizzlePac 3.7.1.1,,hst_skycell-p1236x18y13_wfc3_uvis_f275w_all_drc.fits,93945600,154322208,PUBLIC,3,F275W
154322129,HST,image,hst_skycell-p1236x18y14_wfc3_uvis_f275w_all,HAP fits science image,D,mast:HST/product/hst_skycell-p1236x18y14_wfc3_uvis_f275w_all_drc.fits,SCIENCE,Minimum Recommended Products,DRC,,HAP-MVM,DrizzlePac 3.7.1.1,,hst_skycell-p1236x18y14_wfc3_uvis_f275w_all_drc.fits,165006720,154322129,PUBLIC,3,F275W
83221578,HST,image,hst_skycell-p1286x13y18_wfc3_uvis_f275w_all,HAP fits science image,D,mast:HST/product/hst_skycell-p1286x13y18_wfc3_uvis_f275w_all_drc.fits,SCIENCE,Minimum Recommended Products,DRC,,HAP-MVM,DrizzlePac 3.7.1.1,,hst_skycell-p1286x13y18_wfc3_uvis_f275w_all_drc.fits,298247040,60739645,PUBLIC,3,F275W
87516327,HST,image,hst_skycell-p1317x06y19_wfc3_uvis_f275w_all,HAP fits science image,D,mast:HST/product/hst_skycell-p1317x06y19_wfc3_uvis_f275w_all_drc.fits,SCIENCE,Minimum Recommended Products,DRC,,HAP-MVM,DrizzlePac 3.7.1.1,,hst_skycell-p1317x06y19_wfc3_uvis_f275w_all_drc.fits,65888640,62368385,PUBLIC,3,F275W
83221082,HST,image,hst_skycell-p1376x13y01_wfc3_uvis_f275w_all,HAP fits science image,D,mast:HST/product/hst_skycell-p1376x13y01_wfc3_uvis_f275w_all_drc.fits,SCIENCE,Minimum Recommended Products,DRC,,HAP-MVM,DrizzlePac 3.7.1.1,,hst_skycell-p1376x13y01_wfc3_uvis_f275w_all_drc.fits,298696320,60739645,PUBLIC,3,F275W
83221058,HST,image,hst_skycell-p1379x18y09_wfc3_uvis_f275w_all,HAP fits science image,D,mast:HST/product/hst_skycell-p1379x18y09_wfc3_uvis_f275w_all_drc.fits,SCIENCE,Minimum Recommended Products,DRC,,HAP-MVM,DrizzlePac 3.7.1.1,,hst_skycell-p1379x18y09_wfc3_uvis_f275w_all_drc.fits,280437120,26659401,PUBLIC,3,F275W
87524597,HST,image,hst_skycell-p1379x18y10_wfc3_uvis_f275w_all,HAP fits science image,D,mast:HST/product/hst_skycell-p1379x18y10_wfc3_uvis_f275w_all_drc.fits,SCIENCE,Minimum Recommended Products,DRC,,HAP-MVM,DrizzlePac 3.7.1.1,,hst_skycell-p1379x18y10_wfc3_uvis_f275w_all_drc.fits,1821340800,26659401,PUBLIC,3,F275W
83207446,HST,image,hst_skycell-p1383x14y09_wfc3_uvis_f275w_all,HAP fits science image,D,mast:HST/product/hst_skycell-p1383x14y09_wfc3_uvis_f275w_all_drc.fits,SCIENCE,Minimum Recommended Products,DRC,,HAP-MVM,DrizzlePac 3.7.1.1,,hst_skycell-p1383x14y09_wfc3_uvis_f275w_all_drc.fits,265783680,26659090,PUBLIC,3,F275W
83226208,HST,image,hst_skycell-p1407x06y02_wfc3_uvis_f275w_all,HAP fits science image,D,mast:HST/product/hst_skycell-p1407x06y02_wfc3_uvis_f275w_all_drc.fits,SCIENCE,Minimum Recommended Products,DRC,,HAP-MVM,DrizzlePac 3.7.1.1,,hst_skycell-p1407x06y02_wfc3_uvis_f275w_all_drc.fits,65888640,62368385,PUBLIC,3,F275W
87517444,HST,image,hst_skycell-p1414x15y16_wfc3_uvis_f275w_all,HAP fits science image,D,mast:HST/product/hst_skycell-p1414x15y16_wfc3_uvis_f275w_all_drc.fits,SCIENCE,Minimum Recommended Products,DRC,,HAP-MVM,DrizzlePac 3.7.1.1,,hst_skycell-p1414x15y16_wfc3_uvis_f275w_all_drc.fits,198276480,26659407,PUBLIC,3,F275W
83727167,HST,image,hst_skycell-p1473x07y11_wfc3_uvis_f275w_all,HAP fits science image,D,mast:HST/product/hst_skycell-p1473x07y11_wfc3_uvis_f275w_all_drc.fits,SCIENCE,Minimum Recommended Products,DRC,,HAP-MVM,DrizzlePac 3.7.1.1,,hst_skycell-p1473x07y11_wfc3_uvis_f275w_all_drc.fits,110280960,26658993,PUBLIC,3,F275W
87517212,HST,image,hst_skycell-p1473x08y11_wfc3_uvis_f275w_all,HAP fits science image,D,mast:HST/product/hst_skycell-p1473x08y11_wfc3_uvis_f275w_all_drc.fits,SCIENCE,Minimum Recommended Products,DRC,,HAP-MVM,DrizzlePac 3.7.1.1,,hst_skycell-p1473x08y11_wfc3_uvis_f275w_all_drc.fits,123868800,26658993,PUBLIC,3,F275W
83759224,HST,image,hst_skycell-p1534x03y12_wfc3_uvis_f275w_all,HAP fits science image,D,mast:HST/product/hst_skycell-p1534x03y12_wfc3_uvis_f275w_all_drc.fits,SCIENCE,Minimum Recommended Products,DRC,,HAP-MVM,DrizzlePac 3.7.1.1,,hst_skycell-p1534x03y12_wfc3_uvis_f275w_all_drc.fits,252017280,83759224,PUBLIC,3,F275W
83216342,HST,image,hst_skycell-p1535x19y12_wfc3_uvis_f275w_all,HAP fits science image,D,mast:HST/product/hst_skycell-p1535x19y12_wfc3_uvis_f275w_all_drc.fits,SCIENCE,Minimum Recommended Products,DRC,,HAP-MVM,DrizzlePac 3.7.1.1,,hst_skycell-p1535x19y12_wfc3_uvis_f275w_all_drc.fits,250450560,83216342,PUBLIC,3,F275W
90561869,HST,image,hst_skycell-p1535x20y12_wfc3_uvis_f275w_all,HAP fits science image,D,mast:HST/product/hst_skycell-p1535x20y12_wfc3_uvis_f275w_all_drc.fits,SCIENCE,Minimum Recommended Products,DRC,,HAP-MVM,DrizzlePac 3.7.1.1,,hst_skycell-p1535x20y12_wfc3_uvis_f275w_all_drc.fits,2574720,90561869,PUBLIC,3,F275W
83774825,HST,image,hst_skycell-p1562x08y05_wfc3_uvis_f275w_all,HAP fits science image,D,mast:HST/product/hst_skycell-p1562x08y05_wfc3_uvis_f275w_all_drc.fits,SCIENCE,Minimum Recommended Products,DRC,,HAP-MVM,DrizzlePac 3.7.1.1,,hst_skycell-p1562x08y05_wfc3_uvis_f275w_all_drc.fits,142231680,26659126,PUBLIC,3,F275W
90547698,HST,image,hst_skycell-p1588x11y06_wfc3_uvis_f275w_all,HAP fits science image,D,mast:HST/product/hst_skycell-p1588x11y06_wfc3_uvis_f275w_all_drc.fits,SCIENCE,Minimum Recommended Products,DRC,,HAP-MVM,DrizzlePac 3.7.1.1,,hst_skycell-p1588x11y06_wfc3_uvis_f275w_all_drc.fits,535184640,90547698,PUBLIC,3,F275W
83217813,HST,image,hst_skycell-p1635x04y19_wfc3_uvis_f275w_all,HAP fits science image,D,mast:HST/product/hst_skycell-p1635x04y19_wfc3_uvis_f275w_all_drc.fits,SCIENCE,Minimum Recommended Products,DRC,,HAP-MVM,DrizzlePac 3.7.1.1,,hst_skycell-p1635x04y19_wfc3_uvis_f275w_all_drc.fits,2576505600,26689531,PUBLIC,3,F275W
208814942,HST,image,hst_skycell-p1636x21y19_wfc3_uvis_f275w_all,HAP fits science image,D,mast:HST/product/hst_skycell-p1636x21y19_wfc3_uvis_f275w_all_drc.fits,SCIENCE,Minimum Recommended Products,DRC,,HAP-MVM,DrizzlePac 3.7.1.1,,hst_skycell-p1636x21y19_wfc3_uvis_f275w_all_drc.fits,336885120,26689531,PUBLIC,3,F275W
83216229,HST,image,hst_skycell-p1668x14y09_wfc3_uvis_f275w_all,HAP fits science image,D,mast:HST/product/hst_skycell-p1668x14y09_wfc3_uvis_f275w_all_drc.fits,SCIENCE,Minimum Recommended Products,DRC,,HAP-MVM,DrizzlePac 3.7.1.1,,hst_skycell-p1668x14y09_wfc3_uvis_f275w_all_drc.fits,296104320,26669757,PUBLIC,3,F275W
83220671,HST,image,hst_skycell-p1689x05y16_wfc3_uvis_f275w_all,HAP fits science image,D,mast:HST/product/hst_skycell-p1689x05y16_wfc3_uvis_f275w_all_drc.fits,SCIENCE,Minimum Recommended Products,DRC,,HAP-MVM,DrizzlePac 3.7.1.1,,hst_skycell-p1689x05y16_wfc3_uvis_f275w_all_drc.fits,251320320,26659091,PUBLIC,3,F275W
87518209,HST,image,hst_skycell-p1719x08y08_wfc3_uvis_f275w_all,HAP fits science image,D,mast:HST/product/hst_skycell-p1719x08y08_wfc3_uvis_f275w_all_drc.fits,SCIENCE,Minimum Recommended Products,DRC,,HAP-MVM,DrizzlePac 3.7.1.1,,hst_skycell-p1719x08y08_wfc3_uvis_f275w_all_drc.fits,168491520,26651674,PUBLIC,3,F275W
87518185,HST,image,hst_skycell-p1719x09y08_wfc3_uvis_f275w_all,HAP fits science image,D,mast:HST/product/hst_skycell-p1719x09y08_wfc3_uvis_f275w_all_drc.fits,SCIENCE,Minimum Recommended Products,DRC,,HAP-MVM,DrizzlePac 3.7.1.1,,hst_skycell-p1719x09y08_wfc3_uvis_f275w_all_drc.fits,62570880,26651674,PUBLIC,3,F275W
83205078,HST,image,hst_skycell-p1721x19y13_wfc3_uvis_f275w_all,HAP fits science image,D,mast:HST/product/hst_skycell-p1721x19y13_wfc3_uvis_f275w_all_drc.fits,SCIENCE,Minimum Recommended Products,DRC,,HAP-MVM,DrizzlePac 3.7.1.1,,hst_skycell-p1721x19y13_wfc3_uvis_f275w_all_drc.fits,230313600,26651728,PUBLIC,3,F275W
87486983,HST,image,hst_skycell-p1722x05y02_wfc3_uvis_f275w_all,HAP fits science image,D,mast:HST/product/hst_skycell-p1722x05y02_wfc3_uvis_f275w_all_drc.fits,SCIENCE,Minimum Recommended Products,DRC,,HAP-MVM,DrizzlePac 3.7.1.1,,hst_skycell-p1722x05y02_wfc3_uvis_f275w_all_drc.fits,2291385600,26689531,PUBLIC,3,F275W
87486354,HST,image,hst_skycell-p1762x02y12_wfc3_uvis_f275w_all,HAP fits science image,D,mast:HST/product/hst_skycell-p1762x02y12_wfc3_uvis_f275w_all_drc.fits,SCIENCE,Minimum Recommended Products,DRC,,HAP-MVM,DrizzlePac 3.7.1.1,,hst_skycell-p1762x02y12_wfc3_uvis_f275w_all_drc.fits,122353920,26690488,PUBLIC,3,F275W
87486781,HST,image,hst_skycell-p1762x03y12_wfc3_uvis_f275w_all,HAP fits science image,D,mast:HST/product/hst_skycell-p1762x03y12_wfc3_uvis_f275w_all_drc.fits,SCIENCE,Minimum Recommended Products,DRC,,HAP-MVM,DrizzlePac 3.7.1.1,,hst_skycell-p1762x03y12_wfc3_uvis_f275w_all_drc.fits,468230400,26690488,PUBLIC,3,F275W
83199642,HST,image,hst_skycell-p1763x19y12_wfc3_uvis_f275w_all,HAP fits science image,D,mast:HST/product/hst_skycell-p1763x19y12_wfc3_uvis_f275w_all_drc.fits,SCIENCE,Minimum Recommended Products,DRC,,HAP-MVM,DrizzlePac 3.7.1.1,,hst_skycell-p1763x19y12_wfc3_uvis_f275w_all_drc.fits,520882560,26690488,PUBLIC,3,F275W
87518926,HST,image,hst_skycell-p2016x03y08_wfc3_uvis_f275w_all,HAP fits science image,D,mast:HST/product/hst_skycell-p2016x03y08_wfc3_uvis_f275w_all_drc.fits,SCIENCE,Minimum Recommended Products,DRC,,HAP-MVM,DrizzlePac 3.7.1.1,,hst_skycell-p2016x03y08_wfc3_uvis_f275w_all_drc.fits,205413120,26659130,PUBLIC,3,F275W
83206368,HST,image,hst_skycell-p2017x19y08_wfc3_uvis_f275w_all,HAP fits science image,D,mast:HST/product/hst_skycell-p2017x19y08_wfc3_uvis_f275w_all_drc.fits,SCIENCE,Minimum Recommended Products,DRC,,HAP-MVM,DrizzlePac 3.7.1.1,,hst_skycell-p2017x19y08_wfc3_uvis_f275w_all_drc.fits,212555520,26659130,PUBLIC,3,F275W
