fits_file,center_ra_deg,center_dec_deg,radius_arcsec,tns_name,tns_ra_deg,tns_dec_deg,sep_arcsec,tns_type,tns_redshift,tns_discoverydate
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g0k010_drz.fits,146.59513562371663,3.0633456390064535,119.38830246672488,2020jsh,146.589292,3.073269,41.44273886123415,SN Ia,0.01998,2020-05-12 03:43:05.952
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g0n010_drz.fits,10.043383918183622,-10.451982638887147,119.37387306655067,2018idx,10.0439897,-10.4406484,40.85958427413525,,,2018-11-03 04:37:58.000
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g0o010_drz.fits,45.55586073129995,15.922185547947224,119.38830246673002,2022cuk,45.5461647,15.9275031,38.64124445994186,,,2022-02-17 03:18:07.776
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g0p010_drz.fits,155.38839112613866,8.395707424278086,119.38830246675808,2022csd,155.3830965,8.4055295,40.07301594971836,SN II,0.0326679982,2022-02-19 08:05:42.720
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g0q010_drz.fits,116.3554662762478,-71.40987504156561,119.34501889717895,2020uad,116.308583,-71.412261,54.48430672822153,,,2020-09-21 13:30:43.200
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g0q010_drz.fits,116.3554662762478,-71.40987504156561,119.34501889717895,2016iye,116.332167,-71.404972,32.04299371564888,SN IIb,0.03,2016-12-19 11:23:45.000
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g0q010_drz.fits,116.3554662762478,-71.40987504156561,119.34501889717895,2016cnz,116.345708,-71.411306,12.326841559786283,,,2016-05-25 09:04:51.000
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g11010_drz.fits,226.13329009156854,2.338769403260401,119.3738730665414,2022oor,226.124192214,2.33856133877,32.733650356696,SN II,0.031968,2022-07-09 07:56:21.984
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g11010_drz.fits,226.13329009156854,2.338769403260401,119.3738730665414,2014ey,226.124882,2.330903,41.43269551051891,SN Iax[02cx-like],0.03197,2014-04-24 05:40:05.000
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g15010_drz.fits,12.781986911611261,29.545949761388624,119.3883024667313,2022vqz,12.7740909222,29.5367102276,41.44836691532383,SN Ia-pec,0.016995,2022-09-24 08:51:21.600
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g17010_drz.fits,231.21097061399357,-21.399304965586072,119.38830246672295,2022crr,231.204715446,-21.3893701875,41.45793143931797,SN Ic-BL,0.0188,2022-02-18 02:35:23.424
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g1d010_drz.fits,59.298540965437745,-25.408777865262117,119.37387306655667,2021agbn,59.303542,-25.403381,25.336662730714785,SN II,0.01474,2021-12-03 08:45:36.000
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g1i010_drz.fits,154.07647615263795,-33.560769618388,120.2547879773282,2020ejm,154.078542,-33.563658,12.104841376858525,SN Ia,0.009757,2020-03-11 05:42:35.424
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g1j010_drz.fits,204.16006605558354,-33.95449958690083,119.3603000475929,2017dps,204.16675,-33.967019,49.291009866257625,SN Ia,0.012,2017-05-01 06:28:48.000
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g1k010_drz.fits,334.0356370781993,-36.84143047785596,120.26826983671495,2018kcw,334.033067059,-36.8489223529,27.968577315789663,SN II,0.012,2018-12-19 01:12:00.000
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g2e010_drz.fits,33.651155595756876,-0.7711153646051319,119.38830246674378,2024adxa,33.639833,-0.766711,43.73318684297425,,,2024-12-08 00:15:50.400
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g2e010_drz.fits,33.651155595756876,-0.7711153646051319,119.38830246674378,2019fmj,33.639860351,-0.766671536723,43.6932617654551,,,2019-01-02 06:21:36.000
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g2e010_drz.fits,33.651155595756876,-0.7711153646051319,119.38830246674378,2018djd,33.64096,-0.76577,41.4397997354414,SN Ia,0.026385,2018-07-12 08:23:59.000
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g2g010_drz.fits,127.76704542754051,-4.197625791885285,120.2402732612938,2021adlv,127.765958,-4.194219,12.870893255889753,SN Ia,0.033,2021-11-05 11:35:52.800
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g2i010_drz.fits,109.15895088947332,-62.33497705048571,120.25478797738663,2019vtm,109.162583,-62.343278,30.493700559075396,,,2019-11-29 23:45:26.000
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g2l010_drz.fits,184.99932781841784,5.342258252008648,120.2402732613063,2020ftl,185.015708,5.343289,58.82960524433737,SN Ia,0.0073,2020-04-02 06:23:46.000
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g2m010_drz.fits,210.9038086642612,-33.96969999969161,119.36030004762956,2020alh,210.91151338,-33.9770522535,35.06654063612413,SN Ia,0.016,2020-01-19 14:11:02.000
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g2m010_drz.fits,210.9038086642612,-33.96969999969161,119.36030004762956,2018zz,210.912625,-33.978639,41.57349566085597,SN Ia,0.0138,2018-03-03 22:04:48.000
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g2p010_drz.fits,327.08801294466434,-34.95976461221894,119.30343998876857,2025xgk,327.079448806,-34.9525297567,36.28877658709236,,,2025-08-30 08:27:44.640
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g2p010_drz.fits,327.08801294466434,-34.95976461221894,119.30343998876857,2017hgz,327.083833,-34.952889,27.65456183872804,SN Ia,0.016,2017-10-10 00:28:48.000
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g2q010_drz.fits,345.009792930229,15.990349913171018,119.40273340979995,2025wav,344.998729321,16.0059761983,68.04729447695303,,,2025-08-23 09:00:07.776
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g2q010_drz.fits,345.009792930229,15.990349913171018,119.40273340979995,2022wsp,345.014691598,15.9784993196,45.907238727392716,SN II,0.007318,2022-10-02 23:59:19.392
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g2r010_drz.fits,348.6618131478578,4.543286874686936,119.36030004764883,2017jmk,348.688042,4.530731,104.41849202828756,SN II,0.00947,2017-12-31 01:57:14.000
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g2t010_drz.fits,96.9086889696334,-54.43965690631747,119.37387306657823,2018hnq,96.910875,-54.456689,61.48603629706728,,,2018-10-23 06:38:52.000
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g33010_drz.fits,48.241498662378866,-11.72204710816376,119.37387306655766,2019ccs,48.254667,-11.710781,61.640965885580194,,,2019-03-22 17:44:09.000
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g34010_drz.fits,165.76297840665137,5.107834357281172,119.37387306660145,2021cgu,165.765458,5.098169,35.91329249500221,SN II,0.026,2021-02-08 08:28:15.001
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g3d010_drz.fits,10.894836436316066,14.348830963367272,119.38830246674037,2021abze,10.8843865335,14.3427825741,42.4555054009916,SN II,0.0148,2021-10-22 09:59:02.400
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g42010_drz.fits,141.1194479590457,-6.589602133471266,119.38830246675063,2021dbg,141.111625,-6.581431,40.595674332269844,SN II,0.02,2021-02-15 10:14:52.800
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g43010_drz.fits,230.38167820136147,-7.366643141752893,119.36030004759544,2013lb,230.394792,-7.37175,50.29994484880713,,,2013-01-27 08:09:36.000
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g48010_drz.fits,95.40678701212704,-27.231255428368303,120.25478797737806,2017fzw,95.395083,-27.214881,69.84739753742932,SN Ia-91bg-like,0.0054,2017-08-09 21:25:55.000
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g4d010_drz.fits,9.83649211568741,2.805317602396042,119.36030004764038,2021adxd,9.84546011341,2.80403574116,32.57464771634296,SN IIP,0.017522,2021-11-06 05:55:40.800
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g4k010_drz.fits,107.9161860928166,-26.69993252742909,120.24027326135096,2019lis,107.9185,-26.705,19.702336612742744,,,2019-07-13 10:59:31.000
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g4l010_drz.fits,162.8493246613313,8.566076502141346,119.388302466748,2024jhk,162.8511933,8.558317,28.71533947210969,SN Ia-91bg-like,0.02315,2024-05-26 07:37:51.744
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g4o010_drz.fits,197.73756211131354,11.481277296195545,120.19879508486711,2025ktz,197.7396447,11.4739339,27.438262168092503,SN II,0.011,2025-05-19 22:27:46.080
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g4r010_drz.fits,283.9174743548431,-53.72888079223637,119.3594452098034,2025tam,283.893006,-53.722989,56.26685110606855,SN II,0.0086,2025-08-02 22:07:39.072
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g4r010_drz.fits,283.9174743548431,-53.72888079223637,119.3594452098034,2022gvo,283.894458,-53.720839,56.93449700878003,,,2022-03-04 18:50:24.000
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g4s010_drz.fits,318.10885933804053,-7.822243065896387,119.38830246675028,2022xog,318.081550898,-7.82350823959,97.50190468288959,,,2022-10-14 05:34:49.728
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g4y010_drz.fits,136.67340576207883,19.3298734264869,119.3883024667255,2018oh,136.664917,19.338089,41.306973215832656,SN Ia,0.012,2018-02-04 11:45:36.000
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g4z010_drz.fits,20.040490550432754,3.410730379266846,120.26826983668367,2017fgc,20.060167,3.402767,76.30054776407805,SN Ia,0.008,2017-07-11 11:15:21.000
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g5a010_drz.fits,193.45950084547636,-39.708503611611526,120.2402732613237,2018xx,193.451125,-39.6971,47.154354106261124,SN Ia,,2018-02-21 09:10:04.000
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g5b010_drz.fits,80.64215952937217,-11.498005772183687,120.2682698366798,2018yu,80.63487875,-11.4871825,46.668086826588855,SN Ia,0.008,2018-03-01 05:21:07.000
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g63010_drz.fits,62.10149520348826,-47.88502646503493,119.37387306654897,2026ejg,62.101024916364,-47.893803905149,31.619172229869093,,,2026-02-24 01:09:26.000
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g64010_drz.fits,144.14394810128283,-63.9351888787192,119.34587055014315,2017cyy,144.150833,-63.948389,48.75181036328199,SN Ia,0.0098,2017-04-12 18:02:52.000
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g70010_drz.fits,227.3132986305196,-11.321710224804955,120.25478797736442,2017erp,227.311667,-11.334181,45.26271523911629,SN Ia,0.006174,2017-06-13 15:01:28.000
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g71010_drz.fits,112.04970338630358,-62.3602983575071,120.25478797737321,2020xyw,112.033417,-62.358031,28.398856334518065,SN Ia,0.010814,2020-10-22 16:41:01.824
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g72010_drz.fits,202.52098172949758,13.41358174178903,119.38830246674513,2021gvm,202.505101233,13.4111881762,56.27415347674189,SN II,0.0246,2021-03-21 06:27:01.728
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g74010_drz.fits,140.88194063186322,-23.171877543245262,119.37387306647965,2016gwl,140.86675,-23.16965,50.910607089648394,SN Ia,0.009,2016-10-02 22:09:07.000
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g76010_drz.fits,163.66626033565043,-21.06954384303261,120.24027326132489,2019dxd,163.6742599,-21.066968666667,28.427468843946052,SN II,0.01249,2019-04-24 07:46:33.000
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g77010_drz.fits,229.18342911002588,7.40395857547573,119.37387306656406,2020gb,229.176215653,7.39248815169,48.66553458067102,,,2020-01-04 12:34:33.000
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g81010_drz.fits,33.31907740405811,-7.673110587251845,119.38830246673204,2016hnk,33.319312,-7.661332,42.41117406043332,SN Ia,0.016,2016-10-27 11:22:33.000
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g84010_drz.fits,38.59205726007076,-10.84946080855883,119.37387306654597,2019jio,38.6003517384,-10.8453322159,32.877880181215005,,,2019-01-08 05:22:33.000
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g85010_drz.fits,170.9111830721856,-22.263288168775453,119.36030004763322,2025gc,170.916756027,-22.269212988,28.278274632971062,SN Ic,0.02731,2025-01-03 15:04:37.344
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g86010_drz.fits,157.3332824613093,29.49670577222398,120.25478797736699,2019np,157.341583,29.510639,56.50088591601123,SN Ia,0.00452,2019-01-09 15:57:35.000
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g87010_drz.fits,47.80954081429833,-8.474439751078501,119.38830246674594,2021adlr,47.799,-8.469561,41.43901271852889,SN II,0.029635,2021-11-04 10:46:33.600
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g88010_drz.fits,197.6467589800722,-4.475272580813239,119.36030004766938,2018agk,197.651555472,-4.48574127155,41.43276569465693,SN Ia,0.026128,2018-03-10 19:06:06.000
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g90010_drz.fits,183.0493802598988,13.242954872584022,120.24027326132992,2026acd,183.0531491,13.221751,77.46813012054419,SN Ia,0.00758,2026-01-14 12:55:23.808
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g90010_drz.fits,183.0493802598988,13.242954872584022,120.24027326132992,2021gno,183.042875,13.249181,31.9693903855286,SN Ib,0.006211,2021-03-20 05:38:54.240
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g92010_drz.fits,53.44816355534762,-19.4877492194053,120.25478797738003,2022yvw,53.4386677389,-19.491614026,35.10139265482835,SN IIb,0.0065,2022-10-27 22:06:48.096
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g92010_drz.fits,53.44816355534762,-19.4877492194053,120.25478797738003,2021aess,53.450583,-19.4957,29.77722209456158,SN IIn-pec,0.007,2021-11-14 06:33:54.720
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g94010_drz.fits,148.6201912958353,-25.704259721229736,120.26826983666666,2022crv,148.607958,-25.7031,39.90110725947308,SN Ib,0.008091,2022-02-19 04:30:59.616
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g95010_drz.fits,228.70242483203816,31.216489439548997,119.38830246677166,2022epu,228.691862,31.223633,41.459170076590546,SN Ic,0.031,2022-03-09 11:32:23.712
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g96010_drz.fits,253.5003206778808,-9.708241576619736,119.38830246680386,2025aaaj,253.4912172,-9.7036713,36.25205579957561,,,2025-10-06 02:39:27.002
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g96010_drz.fits,253.5003206778808,-9.708241576619736,119.38830246680386,2022esa,253.49,-9.70285,41.44821285871847,SN Ia-CSM,0.023,2022-03-12 14:40:50.880
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g96010_drz.fits,253.5003206778808,-9.708241576619736,119.38830246680386,2021unl,253.4963641,-9.7052057,17.792172556297288,,,2021-08-01 04:35:28.000
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g97010_drz.fits,218.1417358825344,-44.14554385838116,119.38830246671473,2017cbv,218.143417,-44.134094,41.447673736966784,SN Ia,0.003999,2017-03-10 04:06:14.000
