name,fits_file,status,message,ra_deg,dec_deg,redshift,rband_survey
SN2008bq,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo2m010_drc.fits,ok,,100.26,-38.0386,0.034099,SkyMapper
SN2008bt,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g82010_drc.fits,ok,,162.57,-12.1089,0.015431,LegacySurvey
SN2008cc,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo4l010_drc.fits,ok,,315.873,-67.1836,0.010487,LegacySurvey
SN2008cf,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g4c010_drc.fits,ok,,211.886,-26.5518,0.047234,LegacySurvey
SN2008ff,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo1z010_drc.fits,ok,,303.5,-44.3522,0.01923,LegacySurvey
SN2008fl,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g4e010_drc.fits,ok,,294.187,-37.5513,0.020429,LegacySurvey
SN2008fp,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo1m010_drc.fits,ok,,109.136,-29.3255,0.005361,PanSTARRS
SN2008fr,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g4f010_drc.fits,ok,,17.9547,14.6408,0.039399,LegacySurvey
SN2008fu,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g83010_drc.fits,ok,,45.6187,-24.456,0.052437,LegacySurvey
SN2008ge,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g63010_drc.fits,ok,,62.1028,-47.8965,0.003835,LegacySurvey
SN2008gg,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo3r010_drc.fits,ok,,21.346,-18.1724,0.031942,LegacySurvey
SN2008hj,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo2r010_drc.fits,ok,,1.00796,-11.1687,0.037579,LegacySurvey
SN2008hu,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g4g010_drc.fits,ok,,122.311,-18.6536,0.050006,PanSTARRS
SN2008ia,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g4h010_drc.fits,ok,,132.646,-61.2779,0.022248,SkyMapper
SN2009D,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo75010_drc.fits,ok,,58.5951,-19.1817,0.025128,LegacySurvey
SN2009I,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo2w010_drc.fits,ok,,41.2933,-4.71372,0.02611,LegacySurvey
SN2009J,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g4n010_drc.fits,ok,,88.838,-76.9224,0.015755,LegacySurvey
SN2009aa,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g85010_drc.fits,ok,,170.926,-22.2707,0.027255,LegacySurvey
SN2009ab,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo2u010_drc.fits,ok,,64.1516,2.76417,0.011134,LegacySurvey
SN2009ag,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g4k010_drc.fits,ok,,107.92,-26.6851,0.008625,PanSTARRS
SN2009al,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g4l010_drc.fits,ok,,162.842,8.57853,0.022105,LegacySurvey
SN2009ig,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo2x010_drc.fits,ok,,39.5484,-1.31253,0.008867,LegacySurvey
SN2009jr,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo2y010_drc.fits,ok,,306.608,2.90917,0.016527,LegacySurvey
SN2009le,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo2z010_drc.fits,ok,,32.3214,-23.4124,0.017868,LegacySurvey
SN2009mz,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo3a010_drc.fits,ok,,210.853,-6.05869,0.008579,LegacySurvey
SN2009nr,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g4o010_drc.fits,ok,,197.746,11.4915,0.011224,LegacySurvey
SN2010ae,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g68010_drc.fits,ok,,108.978,-57.3436,0.003669,LegacySurvey
SN2010dl,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g4p010_drc.fits,ok,,323.754,-0.513281,0.030154,LegacySurvey
SN2010ev,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo3c010_drc.fits,ok,,156.371,-39.8309,0.009206,SkyMapper
SN2010ko,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g4q010_drc.fits,ok,,83.206,-14.0961,0.048177,LegacySurvey
SN2011Z,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g4v010_drc.fits,ok,,202.679,-20.9539,0.018361,LegacySurvey
SN2011ce,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g4r010_drc.fits,ok,,283.899,-53.7248,0.008652,LegacySurvey
SN2011gf,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g4s010_drc.fits,ok,,318.101,-7.81447,0.027647,LegacySurvey
SN2011ha,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g4t010_drc.fits,ok,,59.4203,10.1653,0.093963,LegacySurvey
SN2011io,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g4u010_drc.fits,ok,,345.698,8.80272,0.041409,LegacySurvey
SN2011jh,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo3f010_drc.fits,ok,,191.81,-10.0631,0.007865,LegacySurvey
SN2011jt,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo3h010_drc.fits,ok,,223.346,2.96197,0.027828,LegacySurvey
SN2012E,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g93010_drc.fits,ok,,38.345,9.58489,0.0203,LegacySurvey
SN2012G,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo3n010_drc.fits,ok,,189.896,16.5866,0.025947,LegacySurvey
SN2012U,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo3s010_drc.fits,ok,,31.518,-55.1937,0.019913,LegacySurvey
SN2012Z,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo3t010_drc.fits,ok,,50.5223,-15.3877,0.007093,LegacySurvey
SN2012aq,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g4w010_drc.fits,ok,,223.521,22.0946,0.045937,LegacySurvey
SN2012fk,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g57010_drc.fits,ok,,37.7168,22.4794,0.031669,LegacySurvey
SN2012fw,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo3i010_drc.fits,ok,,315.496,-48.2739,0.018761,LegacySurvey
SN2012gm,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo3o010_drc.fits,ok,,349.404,14.0025,0.014711,LegacySurvey
SN2012hr,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo3q010_drc.fits,ok,,95.4103,-59.7141,0.008,LegacySurvey
SN2013M,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo4f010_drc.fits,ok,,209.986,-37.8637,0.034956,LegacySurvey
SN2013aa,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo3u010_drc.fits,ok,,218.141,-44.2244,0.003999,SkyMapper
SN2013ad,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo3v010_drc.fits,ok,,54.671,10.3076,0.036468,LegacySurvey
SN2013aj,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g98010_drc.fits,ok,,208.503,-7.92883,0.009085,LegacySurvey
SN2013az,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo3y010_drc.fits,ok,,84.9672,-40.5078,0.037147,LegacySurvey
SN2013bz,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo3z010_drc.fits,ok,,201.714,-10.0256,0.019384,LegacySurvey
SN2013cs,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g73010_drc.fits,ok,,198.812,-17.9654,0.00922,LegacySurvey
SN2013ct,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo4b010_drc.fits,ok,,18.2288,0.979361,0.003905,LegacySurvey
SN2013fy,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo4c010_drc.fits,ok,,324.363,-47.0319,0.031013,LegacySurvey
SN2013gr,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g75010_drc.fits,ok,,26.6162,-58.6733,0.007355,LegacySurvey
SN2013gy,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo4e010_drc.fits,ok,,55.5703,-4.7218,0.014001,LegacySurvey
SN2014Z,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo4m010_drc.fits,ok,,26.0333,-61.1187,0.021258,LegacySurvey
SN2014ao,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo4g010_drc.fits,ok,,128.639,-2.54336,0.013961,LegacySurvey
SN2014at,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo4h010_drc.fits,ok,,326.562,-46.5225,0.031741,LegacySurvey
SN2014cr,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo3m010_drc.fits,ok,,294.276,-42.2974,0.019007,LegacySurvey
SN2014dm,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo4j010_drc.fits,ok,,62.0297,-8.827,0.03327,LegacySurvey
SN2015H,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g76010_drc.fits,ok,,163.676,-21.0705,0.012436,LegacySurvey
SN2016ecm,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g04010_drc.fits,ok,,35.0604,-40.8847,0.059606,LegacySurvey
SN2021bmw,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g09010_drc.fits,ok,,206.915,-29.4318,0.012782,LegacySurvey
SN2022vqz,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g15010_drc.fits,ok,,12.7741,29.5367,0.016875,LegacySurvey
iPTF13dge,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo46010_drc.fits,ok,,75.8962,1.5715,0.015892,LegacySurvey
iPTF13dkl,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g1m010_drc.fits,ok,,356.242,3.39453,0.051757,LegacySurvey
iPTF13dyt,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo48010_drc.fits,ok,,75.4511,2.69714,0.111413,LegacySurvey
iPTF14aje,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo49010_drc.fits,ok,,231.3,-1.81431,0.027577,LegacySurvey
SN2014ey,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g11010_drc.fits,ok,,226.125,2.3309,0.03198,LegacySurvey
iPTF14yy,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo52010_drc.fits,ok,,186.538,9.97894,0.043117,LegacySurvey
SN2009ev,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g4m010_drc.fits,ok,,198.573,-42.9802,0.011838,LegacySurvey
SN2011iy,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo0m010_drc.fits,ok,,197.243,-15.5178,0.00423,LegacySurvey
SN2019fkq,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g0i010_drc.fits,ok,,359.102,-29.0238,0.045,LegacySurvey
ASAS14lq,/Users/lluisgalbany/Downloads/HST_UV/data/hst_downloads/additional_f275w_bestexptime/mastDownload/HST/hst_14779_05_wfc3_uvis_f275w_id7605/hst_14779_05_wfc3_uvis_f275w_id7605_drc.fits,ok,,344.331,-20.9669,0.026173,LegacySurvey
ASAS14lw,/Users/lluisgalbany/Downloads/HST_UV/data/hst_downloads/additional_f275w_bestexptime/mastDownload/HST/hst_14779_06_wfc3_uvis_f275w_id7606/hst_14779_06_wfc3_uvis_f275w_id7606_drc.fits,ok,,16.7049,-46.9833,0.020886,LegacySurvey
CSP12G,/Users/lluisgalbany/Downloads/HST_UV/data/hst_downloads/additional_f275w_bestexptime/mastDownload/HST/hst_skycell-p1534x03y12_wfc3_uvis_f275w_all/hst_skycell-p1534x03y12_wfc3_uvis_f275w_all_drc.fits,ok,,135.51,10.3,0.036974,LegacySurvey
CSP14abn,/Users/lluisgalbany/Downloads/HST_UV/data/hst_downloads/additional_f275w_bestexptime/mastDownload/HST/hst_skycell-p0458x03y04_wfc3_uvis_f275w_all/hst_skycell-p0458x03y04_wfc3_uvis_f275w_all_drc.fits,ok,,209.017,-43.5861,0.0225,
CSP14acy,/Users/lluisgalbany/Downloads/HST_UV/data/hst_downloads/additional_f275w_bestexptime/mastDownload/HST/hst_14779_19_wfc3_uvis_f275w_id7619/hst_14779_19_wfc3_uvis_f275w_id7619_drc.fits,ok,,10.6198,-64.7642,0.066374,LegacySurvey
LSQ12fvl,/Users/lluisgalbany/Downloads/HST_UV/data/hst_downloads/additional_f275w_bestexptime/mastDownload/HST/hst_skycell-p0502x10y08_wfc3_uvis_f275w_all/hst_skycell-p0502x10y08_wfc3_uvis_f275w_all_drc.fits,ok,,75.2085,-38.6532,0.05593,LegacySurvey
LSQ13aiz,/Users/lluisgalbany/Downloads/HST_UV/data/hst_downloads/additional_f275w_bestexptime/mastDownload/HST/hst_skycell-p0927x03y11_wfc3_uvis_f275w_all/hst_skycell-p0927x03y11_wfc3_uvis_f275w_all_drc.fits,ok,,198.812,-17.9655,0.0092,LegacySurvey
PTF11pbp,/Users/lluisgalbany/Downloads/HST_UV/data/hst_downloads/additional_f275w_bestexptime/mastDownload/HST/hst_skycell-p1588x11y06_wfc3_uvis_f275w_all/hst_skycell-p1588x11y06_wfc3_uvis_f275w_all_drc.fits,ok,,351.981,8.77917,0.028903,LegacySurvey
PTF11pra,/Users/lluisgalbany/Downloads/HST_UV/data/hst_downloads/additional_f275w_bestexptime/mastDownload/HST/hst_skycell-p1152x18y08_wfc3_uvis_f275w_all/hst_skycell-p1152x18y08_wfc3_uvis_f275w_all_drc.fits,ok,,34.6909,-6.64194,0.017543,LegacySurvey
PTF11qnr,/Users/lluisgalbany/Downloads/HST_UV/data/hst_downloads/additional_f275w_bestexptime/mastDownload/HST/hst_16287_36_wfc3_uvis_f275w_iebj36/hst_16287_36_wfc3_uvis_f275w_iebj36_drc.fits,ok,,341.106,-0.167222,0.016217,LegacySurvey
PTF14fpg,/Users/lluisgalbany/Downloads/HST_UV/data/hst_downloads/additional_f275w_bestexptime/mastDownload/HST/hst_14779_55_wfc3_uvis_f275w_id7655/hst_14779_55_wfc3_uvis_f275w_id7655_drc.fits,ok,,7.05,7.16208,0.034,LegacySurvey
PTF14gnl,/Users/lluisgalbany/Downloads/HST_UV/data/hst_downloads/additional_f275w_bestexptime/mastDownload/HST/hst_14779_52_wfc3_uvis_f275w_id7652/hst_14779_52_wfc3_uvis_f275w_id7652_drc.fits,ok,,5.95137,-3.85775,0.05369,LegacySurvey
SN2006X,/Users/lluisgalbany/Downloads/HST_UV/data/hst_downloads/additional_f275w_bestexptime/mastDownload/HST/hst_15654_27_wfc3_uvis_f275w_idxr27/hst_15654_27_wfc3_uvis_f275w_idxr27_drc.fits,ok,,185.725,15.8092,0.005237,LegacySurvey
SN2007af,/Users/lluisgalbany/Downloads/HST_UV/data/hst_downloads/additional_f275w_bestexptime/mastDownload/HST/hst_16287_28_wfc3_uvis_f275w_iebj28/hst_16287_28_wfc3_uvis_f275w_iebj28_drc.fits,ok,,215.588,-0.393778,0.00546,LegacySurvey
SN2007nq,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g0h010_drc.fits,ok,,14.3899,-1.38861,0.045,LegacySurvey
SN2008ha,/Users/lluisgalbany/Downloads/HST_UV/data/hst_downloads/additional_f275w_bestexptime/mastDownload/HST/hst_14668_42_wfc3_uvis_f275w_id9642/hst_14668_42_wfc3_uvis_f275w_id9642_drc.fits,ok,,353.72,18.2265,0.004643,LegacySurvey
SN2012bl,/Users/lluisgalbany/Downloads/HST_UV/data/hst_downloads/additional_f275w_bestexptime/mastDownload/HST/hst_12582_05_wfc3_uvis_f275w_ibxb05/hst_12582_05_wfc3_uvis_f275w_ibxb05_drc.fits,ok,,305.98,-48.3548,0.018693,LegacySurvey
SN2012fr,/Users/lluisgalbany/Downloads/HST_UV/data/hst_downloads/additional_f275w_bestexptime/mastDownload/HST/hst_15654_09_wfc3_uvis_f275w_idxr09/hst_15654_09_wfc3_uvis_f275w_idxr09_drc.fits,ok,,53.4004,-36.1261,0.005453,LegacySurvey
SN2013fz,/Users/lluisgalbany/Downloads/HST_UV/data/hst_downloads/additional_f275w_bestexptime/mastDownload/HST/hst_15166_57_wfc3_uvis_f275w_idi157/hst_15166_57_wfc3_uvis_f275w_idi157_drc.fits,ok,,65.9435,-51.5962,0.020593,LegacySurvey
SN2014I,/Users/lluisgalbany/Downloads/HST_UV/data/hst_downloads/additional_f275w_bestexptime/mastDownload/HST/hst_14779_44_wfc3_uvis_f275w_id7644/hst_14779_44_wfc3_uvis_f275w_id7644_drc.fits,ok,,85.5825,-25.5444,0.029993,LegacySurvey
SN2015F,/Users/lluisgalbany/Downloads/HST_UV/data/hst_downloads/additional_f275w_bestexptime/mastDownload/HST/hst_14779_41_wfc3_uvis_f275w_id7641/hst_14779_41_wfc3_uvis_f275w_id7641_drc.fits,ok,,114.066,-69.5064,0.004887,LegacySurvey
SN1999cl,/Users/lluisgalbany/Downloads/HST_UV/data/hst_downloads/additional_f275w_bestexptime/mastDownload/HST/hst_18103_28_wfc3_uvis_f275w_ifoq28/hst_18103_28_wfc3_uvis_f275w_ifoq28_drc.fits,ok,,187.983,14.4265,0.00758707,LegacySurvey
SN2014dt,/Users/lluisgalbany/Downloads/HST_UV/data/hst_downloads/additional_f275w_bestexptime/mastDownload/HST/hst_14779_70_wfc3_uvis_f275w_id7670/hst_14779_70_wfc3_uvis_f275w_id7670_drc.fits,ok,,185.49,4.47181,0.005224,LegacySurvey
SN2020nvb,/Users/lluisgalbany/Downloads/HST_UV/data/hst_downloads/additional_f275w_bestexptime/mastDownload/HST/hst_17502_22_wfc3_uvis_f275w_ifab22/hst_17502_22_wfc3_uvis_f275w_ifab22_drc.fits,ok,,187.245,3.57278,0.00290134,LegacySurvey
SN2006dd,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo4i010_drc.fits,ok,,50.6734,-37.2036,0.005879,LegacySurvey
SN2010jo,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g0h010_drc.fits,ok,,14.3982,-1.39261,0.044971,LegacySurvey
KISS13j,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo53010_drc.fits,ok,,182.415,16.204,0.076476,LegacySurvey
LSQ11ot,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo57010_drc.fits,ok,,78.9514,6.7776,0.027385,PanSTARRS
SN2011jq,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo58010_drc.fits,ok,,79.1731,6.49172,0.033029,PanSTARRS
LSQ12bld,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo61010_drc.fits,ok,,205.683,8.09271,0.083578,LegacySurvey
LSQ12ca,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo63010_drc.fits,ok,,82.7651,-19.7998,0.098679,LegacySurvey
SN2009F,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo4n010_drc.fits,ok,,74.8482,-11.1306,0.012714,LegacySurvey
iPTF13efe,/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g1n010_drc.fits,ok,,130.914,16.177,0.074954,LegacySurvey
